ID,target
test_1665,0.0
test_1666,1.0
test_1667,0.0
test_1668,0.0
test_1669,0.0
test_1670,1.0
test_1671,0.0
test_1672,0.0
test_1673,0.0
test_1674,1.0
test_1675,0.0
test_1676,0.0
test_1677,1.0
test_1678,0.0
test_1679,1.0
test_1680,1.0
test_1681,0.0
test_1682,1.0
test_1683,0.0
test_1684,1.0
test_1685,0.0
test_1686,0.0
test_1687,1.0
test_1688,0.0
test_1689,0.0
test_1690,0.0
test_1691,0.0
test_1692,0.0
test_1693,0.0
test_1694,0.0
test_1695,1.0
test_1696,0.0
test_1697,0.0
test_1698,0.0
test_1699,0.0
test_1700,0.0
test_1701,1.0
test_1702,0.0
test_1703,0.0
test_1704,1.0
test_1705,0.0
test_1706,0.0
test_1707,1.0
test_1708,0.0
test_1709,1.0
test_1710,0.0
test_1711,0.0
test_1712,1.0
test_1713,0.0
test_1714,1.0
test_1715,1.0
test_1716,0.0
test_1717,1.0
test_1718,0.0
test_1719,0.0
test_1720,1.0
test_1721,0.0
test_1722,0.0
test_1723,0.0
test_1724,0.0
test_1725,0.0
test_1726,1.0
test_1727,0.0
test_1728,1.0
test_1729,0.0
test_1730,0.0
test_1731,0.0
test_1732,0.0
test_1733,0.0
test_1734,1.0
test_1735,0.0
test_1736,1.0
test_1737,1.0
test_1738,0.0
test_1739,1.0
test_1740,0.0
test_1741,0.0
test_1742,0.0
test_1743,0.0
test_1744,0.0
test_1745,0.0
test_1746,0.0
test_1747,0.0
test_1748,1.0
test_1749,0.0
test_1750,1.0
test_1751,0.0
test_1752,0.0
test_1753,0.0
test_1754,0.0
test_1755,1.0
test_1756,0.0
test_1757,0.0
test_1758,1.0
test_1759,0.0
test_1760,1.0
test_1761,0.0
test_1762,0.0
test_1763,1.0
test_1764,1.0
test_1765,0.0
test_1766,0.0
test_1767,0.0
test_1768,0.0
test_1769,0.0
test_1770,1.0
test_1771,0.0
test_1772,0.0
test_1773,0.0
test_1774,0.0
test_1775,1.0
test_1776,1.0
test_1777,1.0
test_1778,0.0
test_1779,0.0
test_1780,0.0
test_1781,0.0
test_1782,0.0
test_1783,0.0
test_1784,1.0
test_1785,1.0
test_1786,1.0
test_1787,0.0
test_1788,1.0
test_1789,0.0
test_1790,0.0
test_1791,0.0
test_1792,0.0
test_1793,0.0
test_1794,0.0
test_1795,1.0
test_1796,0.0
test_1797,0.0
test_1798,0.0
test_1799,0.0
test_1800,0.0
test_1801,0.0
test_1802,0.0
test_1803,0.0
test_1804,0.0
test_1805,0.0
test_1806,1.0
test_1807,1.0
test_1808,0.0
test_1809,1.0
test_1810,1.0
test_1811,1.0
test_1812,1.0
test_1813,0.0
test_1814,0.0
test_1815,0.0
test_1816,1.0
test_1817,0.0
test_1818,0.0
test_1819,1.0
test_1820,0.0
test_1821,0.0
test_1822,1.0
test_1823,1.0
test_1824,0.0
test_1825,0.0
test_1826,1.0
test_1827,0.0
test_1828,0.0
test_1829,0.0
test_1830,1.0
test_1831,0.0
test_1832,1.0
test_1833,0.0
test_1834,0.0
test_1835,1.0
test_1836,0.0
test_1837,1.0
test_1838,0.0
test_1839,1.0
test_1840,0.0
test_1841,0.0
test_1842,0.0
test_1843,0.0
test_1844,1.0
test_1845,1.0
test_1846,1.0
test_1847,1.0
test_1848,0.0
test_1849,0.0
test_1850,1.0
test_1851,0.0
test_1852,1.0
test_1853,0.0
test_1854,1.0
test_1855,1.0
test_1856,0.0
test_1857,0.0
test_1858,0.0
test_1859,0.0
test_1860,0.0
test_1861,0.0
test_1862,0.0
test_1863,0.0
test_1864,1.0
test_1865,0.0
test_1866,1.0
test_1867,1.0
test_1868,0.0
test_1869,0.0
test_1870,1.0
test_1871,0.0
test_1872,0.0
test_1873,0.0
test_1874,1.0
test_1875,1.0
test_1876,0.0
test_1877,1.0
test_1878,0.0
test_1879,0.0
test_1880,0.0
test_1881,0.0
test_1882,0.0
test_1883,0.0
test_1884,0.0
test_1885,0.0
test_1886,1.0
test_1887,0.0
test_1888,0.0
test_1889,0.0
test_1890,0.0
test_1891,0.0
test_1892,0.0
test_1893,1.0
test_1894,1.0
test_1895,0.0
test_1896,1.0
test_1897,1.0
test_1898,0.0
test_1899,1.0
test_1900,0.0
test_1901,0.0
test_1902,0.0
test_1903,0.0
test_1904,1.0
test_1905,0.0
test_1906,0.0
test_1907,0.0
test_1908,1.0
test_1909,1.0
test_1910,0.0
test_1911,1.0
test_1912,1.0
test_1913,0.0
test_1914,0.0
test_1915,0.0
test_1916,1.0
test_1917,1.0
test_1918,0.0
test_1919,0.0
test_1920,0.0
test_1921,0.0
test_1922,0.0
test_1923,0.0
test_1924,0.0
test_1925,1.0
test_1926,1.0
test_1927,1.0
test_1928,0.0
test_1929,0.0
test_1930,1.0
test_1931,0.0
test_1932,0.0
test_1933,0.0
test_1934,0.0
test_1935,0.0
test_1936,0.0
test_1937,1.0
test_1938,0.0
test_1939,1.0
test_1940,0.0
test_1941,0.0
test_1942,1.0
test_1943,0.0
test_1944,0.0
test_1945,0.0
test_1946,0.0
test_1947,0.0
test_1948,0.0
test_1949,0.0
test_1950,0.0
test_1951,0.0
test_1952,0.0
test_1953,0.0
test_1954,1.0
test_1955,0.0
test_1956,1.0
test_1957,0.0
test_1958,0.0
test_1959,0.0
test_1960,1.0
test_1961,0.0
test_1962,1.0
test_1963,1.0
test_1964,0.0
test_1965,1.0
test_1966,0.0
test_1967,0.0
test_1968,0.0
test_1969,0.0
test_1970,0.0
test_1971,1.0
test_1972,1.0
test_1973,0.0
test_1974,0.0
test_1975,0.0
test_1976,1.0
test_1977,0.0
test_1978,0.0
test_1979,1.0
test_1980,0.0
test_1981,0.0
test_1982,1.0
test_1983,0.0
test_1984,0.0
test_1985,1.0
test_1986,0.0
test_1987,1.0
test_1988,1.0
test_1989,1.0
test_1990,0.0
test_1991,1.0
test_1992,0.0
test_1993,0.0
test_1994,1.0
test_1995,0.0
test_1996,1.0
test_1997,0.0
test_1998,0.0
test_1999,0.0
test_2000,0.0
test_2001,0.0
test_2002,1.0
test_2003,0.0
test_2004,1.0
test_2005,0.0
test_2006,0.0
test_2007,0.0
test_2008,1.0
test_2009,0.0
test_2010,0.0
test_2011,0.0
test_2012,0.0
test_2013,0.0
test_2014,0.0
test_2015,0.0
test_2016,1.0
test_2017,0.0
test_2018,0.0
test_2019,0.0
test_2020,0.0
test_2021,0.0
test_2022,0.0
test_2023,0.0
test_2024,0.0
test_2025,0.0
test_2026,0.0
test_2027,0.0
test_2028,0.0
test_2029,1.0
test_2030,0.0
test_2031,0.0
test_2032,0.0
test_2033,1.0
test_2034,0.0
test_2035,1.0
test_2036,1.0
test_2037,0.0
test_2038,0.0
test_2039,0.0
test_2040,0.0
test_2041,1.0
test_2042,1.0
test_2043,1.0
test_2044,0.0
test_2045,1.0
test_2046,0.0
test_2047,1.0
test_2048,0.0
test_2049,0.0
test_2050,1.0
test_2051,0.0
test_2052,0.0
test_2053,1.0
test_2054,0.0
test_2055,0.0
test_2056,1.0
test_2057,0.0
test_2058,0.0
test_2059,0.0
test_2060,0.0
test_2061,0.0
test_2062,0.0
test_2063,1.0
test_2064,0.0
test_2065,0.0
test_2066,1.0
test_2067,1.0
test_2068,0.0
test_2069,0.0
test_2070,0.0
test_2071,0.0
test_2072,1.0
test_2073,0.0
test_2074,0.0
test_2075,1.0
test_2076,1.0
test_2077,1.0
test_2078,0.0
test_2079,0.0
test_2080,1.0
test_2081,0.0
test_2082,0.0
test_2083,1.0
test_2084,0.0
test_2085,1.0
test_2086,1.0
test_2087,0.0
test_2088,0.0
test_2089,0.0
test_2090,0.0
test_2091,1.0
test_2092,0.0
test_2093,1.0
test_2094,0.0
test_2095,0.0
test_2096,1.0
test_2097,0.0
test_2098,1.0
test_2099,1.0
test_2100,0.0
test_2101,1.0
test_2102,1.0
test_2103,1.0
test_2104,1.0
test_2105,1.0
test_2106,1.0
test_2107,1.0
test_2108,0.0
test_2109,0.0
test_2110,0.0
test_2111,0.0
test_2112,0.0
test_2113,0.0
test_2114,0.0
test_2115,0.0
test_2116,0.0
test_2117,1.0
test_2118,0.0
test_2119,0.0
test_2120,0.0
test_2121,0.0
test_2122,1.0
test_2123,0.0
test_2124,1.0
test_2125,1.0
test_2126,0.0
test_2127,1.0
test_2128,1.0
test_2129,0.0
test_2130,0.0
test_2131,0.0
test_2132,1.0
test_2133,0.0
test_2134,0.0
test_2135,0.0
test_2136,0.0
test_2137,0.0
test_2138,0.0
test_2139,1.0
test_2140,1.0
test_2141,0.0
test_2142,1.0
test_2143,1.0
test_2144,0.0
test_2145,0.0
test_2146,1.0
test_2147,1.0
test_2148,0.0
test_2149,1.0
test_2150,1.0
test_2151,0.0
test_2152,1.0
test_2153,0.0
test_2154,0.0
test_2155,0.0
test_2156,0.0
test_2157,1.0
test_2158,0.0
test_2159,0.0
test_2160,0.0
test_2161,1.0
test_2162,0.0
test_2163,1.0
test_2164,0.0
test_2165,1.0
test_2166,0.0
test_2167,1.0
test_2168,0.0
test_2169,0.0
test_2170,0.0
test_2171,0.0
test_2172,1.0
test_2173,1.0
test_2174,0.0
test_2175,1.0
test_2176,1.0
test_2177,0.0
test_2178,0.0
test_2179,0.0
test_2180,0.0
test_2181,0.0
test_2182,0.0
test_2183,1.0
test_2184,1.0
test_2185,0.0
test_2186,1.0
test_2187,0.0
test_2188,1.0
test_2189,1.0
test_2190,0.0
test_2191,1.0
test_2192,0.0
test_2193,0.0
test_2194,1.0
test_2195,1.0
test_2196,0.0
test_2197,0.0
test_2198,1.0
test_2199,1.0
test_2200,0.0
test_2201,1.0
test_2202,1.0
test_2203,1.0
test_2204,1.0
test_2205,0.0
test_2206,1.0
test_2207,0.0
test_2208,0.0
test_2209,1.0
test_2210,1.0
test_2211,0.0
test_2212,0.0
test_2213,0.0
test_2214,0.0
test_2215,0.0
test_2216,0.0
test_2217,0.0
test_2218,0.0
test_2219,0.0
test_2220,0.0
test_2221,0.0
test_2222,1.0
test_2223,0.0
test_2224,0.0
test_2225,1.0
test_2226,0.0
test_2227,1.0
test_2228,0.0
test_2229,0.0
test_2230,0.0
test_2231,1.0
test_2232,1.0
test_2233,1.0
test_2234,0.0
test_2235,1.0
test_2236,0.0
test_2237,0.0
test_2238,1.0
test_2239,0.0
test_2240,0.0
test_2241,0.0
test_2242,1.0
test_2243,0.0
test_2244,0.0
test_2245,0.0
test_2246,1.0
test_2247,0.0
test_2248,1.0
test_2249,1.0
test_2250,0.0
test_2251,0.0
test_2252,0.0
test_2253,0.0
test_2254,1.0
test_2255,0.0
test_2256,1.0
test_2257,1.0
test_2258,0.0
test_2259,0.0
test_2260,0.0
test_2261,0.0
test_2262,0.0
test_2263,1.0
test_2264,0.0
test_2265,0.0
test_2266,1.0
test_2267,0.0
test_2268,0.0
test_2269,1.0
test_2270,1.0
test_2271,1.0
test_2272,0.0
test_2273,0.0
test_2274,0.0
test_2275,0.0
test_2276,0.0
test_2277,0.0
test_2278,0.0
test_2279,1.0
test_2280,0.0
test_2281,0.0
test_2282,0.0
test_2283,0.0
test_2284,0.0
test_2285,0.0
test_2286,1.0
test_2287,1.0
test_2288,0.0
test_2289,1.0
test_2290,0.0
test_2291,0.0
test_2292,0.0
test_2293,0.0
test_2294,0.0
test_2295,0.0
test_2296,0.0
test_2297,0.0
test_2298,0.0
test_2299,0.0
test_2300,1.0
test_2301,1.0
test_2302,1.0
test_2303,0.0
test_2304,0.0
test_2305,0.0
test_2306,0.0
test_2307,0.0
test_2308,0.0
test_2309,0.0
test_2310,0.0
test_2311,0.0
test_2312,1.0
test_2313,0.0
test_2314,1.0
test_2315,0.0
test_2316,1.0
test_2317,1.0
test_2318,0.0
test_2319,1.0
test_2320,0.0
test_2321,1.0
test_2322,0.0
test_2323,1.0
test_2324,0.0
test_2325,0.0
test_2326,1.0
test_2327,0.0
test_2328,0.0
test_2329,0.0
test_2330,0.0
test_2331,1.0
test_2332,1.0
test_2333,0.0
test_2334,1.0
test_2335,1.0
test_2336,0.0
test_2337,1.0
test_2338,0.0
test_2339,1.0
test_2340,1.0
test_2341,0.0
test_2342,0.0
test_2343,0.0
test_2344,1.0
test_2345,0.0
test_2346,0.0
test_2347,1.0
test_2348,1.0
test_2349,0.0
test_2350,0.0
test_2351,0.0
test_2352,0.0
test_2353,0.0
test_2354,0.0
test_2355,1.0
test_2356,0.0
test_2357,0.0
test_2358,0.0
test_2359,1.0
test_2360,1.0
test_2361,0.0
test_2362,0.0
test_2363,0.0
test_2364,0.0
test_2365,0.0
test_2366,0.0
test_2367,0.0
test_2368,0.0
test_2369,0.0
test_2370,0.0
test_2371,0.0
test_2372,0.0
test_2373,0.0
test_2374,1.0
test_2375,0.0
test_2376,0.0
test_2377,0.0
test_2378,0.0
test_2379,0.0
test_2380,0.0
test_2381,1.0
test_2382,0.0
test_2383,0.0
test_2384,0.0
test_2385,0.0
test_2386,0.0
test_2387,1.0
test_2388,0.0
test_2389,1.0
test_2390,0.0
test_2391,1.0
test_2392,0.0
test_2393,0.0
test_2394,0.0
test_2395,0.0
test_2396,0.0
test_2397,0.0
test_2398,0.0
test_2399,1.0
test_2400,0.0
test_2401,0.0
test_2402,1.0
test_2403,0.0
test_2404,0.0
test_2405,0.0
test_2406,0.0
test_2407,1.0
test_2408,1.0
test_2409,1.0
test_2410,0.0
test_2411,1.0
test_2412,0.0
test_2413,0.0
test_2414,0.0
test_2415,0.0
test_2416,1.0
test_2417,0.0
test_2418,1.0
test_2419,1.0
test_2420,0.0
test_2421,1.0
test_2422,0.0
test_2423,0.0
test_2424,0.0
test_2425,0.0
test_2426,1.0
test_2427,0.0
test_2428,1.0
test_2429,0.0
test_2430,1.0
test_2431,0.0
test_2432,0.0
test_2433,0.0
test_2434,0.0
test_2435,0.0
test_2436,0.0
test_2437,0.0
test_2438,0.0
test_2439,1.0
test_2440,0.0
test_2441,0.0
test_2442,0.0
test_2443,1.0
test_2444,1.0
test_2445,1.0
test_2446,0.0
test_2447,0.0
test_2448,0.0
test_2449,1.0
test_2450,1.0
test_2451,0.0
test_2452,0.0
test_2453,0.0
test_2454,1.0
test_2455,1.0
test_2456,1.0
test_2457,0.0
test_2458,0.0
test_2459,0.0
test_2460,0.0
test_2461,0.0
test_2462,1.0
test_2463,1.0
test_2464,0.0
test_2465,0.0
test_2466,0.0
test_2467,0.0
test_2468,0.0
test_2469,0.0
test_2470,0.0
test_2471,0.0
test_2472,1.0
test_2473,0.0
test_2474,1.0
test_2475,0.0
test_2476,0.0
test_2477,0.0
test_2478,0.0
test_2479,0.0
test_2480,0.0
test_2481,1.0
test_2482,0.0
test_2483,0.0
test_2484,1.0
test_2485,1.0
test_2486,0.0
test_2487,0.0
test_2488,1.0
test_2489,0.0
test_2490,1.0
test_2491,0.0
test_2492,0.0
test_2493,0.0
test_2494,0.0
test_2495,0.0
test_2496,1.0
test_2497,1.0
test_2498,0.0
test_2499,1.0
test_2500,0.0
test_2501,1.0
test_2502,1.0
test_2503,0.0
test_2504,0.0
test_2505,1.0
test_2506,0.0
test_2507,0.0
test_2508,1.0
test_2509,0.0
test_2510,1.0
test_2511,0.0
test_2512,1.0
test_2513,1.0
test_2514,0.0
test_2515,0.0
test_2516,0.0
test_2517,0.0
test_2518,0.0
test_2519,1.0
test_2520,0.0
test_2521,1.0
test_2522,1.0
test_2523,0.0
test_2524,0.0
test_2525,0.0
test_2526,1.0
test_2527,0.0
test_2528,1.0
test_2529,1.0
test_2530,0.0
test_2531,0.0
test_2532,0.0
test_2533,0.0
test_2534,0.0
test_2535,0.0
test_2536,1.0
test_2537,0.0
test_2538,0.0
test_2539,0.0
test_2540,1.0
test_2541,1.0
test_2542,0.0
test_2543,0.0
test_2544,1.0
test_2545,0.0
test_2546,0.0
test_2547,0.0
test_2548,1.0
test_2549,0.0
test_2550,0.0
test_2551,0.0
test_2552,0.0
test_2553,0.0
test_2554,0.0
test_2555,0.0
test_2556,1.0
test_2557,0.0
test_2558,0.0
test_2559,0.0
test_2560,0.0
test_2561,0.0
test_2562,0.0
test_2563,0.0
test_2564,0.0
test_2565,1.0
test_2566,1.0
test_2567,1.0
test_2568,1.0
test_2569,0.0
test_2570,0.0
test_2571,0.0
test_2572,0.0
test_2573,0.0
test_2574,1.0
test_2575,0.0
test_2576,0.0
test_2577,0.0
test_2578,0.0
test_2579,1.0
test_2580,0.0
test_2581,1.0
test_2582,1.0
test_2583,1.0
test_2584,0.0
test_2585,1.0
test_2586,1.0
test_2587,0.0
test_2588,1.0
test_2589,0.0
test_2590,0.0
test_2591,0.0
test_2592,0.0
test_2593,1.0
test_2594,0.0
test_2595,1.0
test_2596,0.0
test_2597,0.0
test_2598,0.0
test_2599,0.0
test_2600,0.0
test_2601,0.0
test_2602,1.0
test_2603,1.0
test_2604,0.0
test_2605,0.0
test_2606,0.0
test_2607,0.0
test_2608,0.0
test_2609,0.0
test_2610,1.0
test_2611,1.0
test_2612,0.0
test_2613,1.0
test_2614,0.0
test_2615,1.0
test_2616,1.0
test_2617,0.0
test_2618,0.0
test_2619,1.0
test_2620,0.0
test_2621,1.0
test_2622,0.0
test_2623,0.0
test_2624,1.0
test_2625,1.0
test_2626,0.0
test_2627,0.0
test_2628,0.0
test_2629,0.0
test_2630,0.0
test_2631,0.0
test_2632,1.0
test_2633,1.0
test_2634,0.0
test_2635,1.0
test_2636,0.0
test_2637,0.0
test_2638,0.0
test_2639,0.0
test_2640,1.0
test_2641,1.0
test_2642,0.0
test_2643,0.0
test_2644,0.0
test_2645,1.0
test_2646,0.0
test_2647,0.0
test_2648,1.0
test_2649,0.0
test_2650,0.0
test_2651,1.0
test_2652,0.0
test_2653,0.0
test_2654,1.0
test_2655,1.0
test_2656,0.0
test_2657,0.0
test_2658,1.0
test_2659,1.0
test_2660,0.0
test_2661,1.0
test_2662,0.0
test_2663,0.0
test_2664,1.0
test_2665,0.0
test_2666,0.0
test_2667,0.0
test_2668,0.0
test_2669,0.0
test_2670,1.0
test_2671,1.0
test_2672,1.0
test_2673,0.0
test_2674,0.0
test_2675,0.0
test_2676,0.0
test_2677,0.0
test_2678,1.0
test_2679,0.0
test_2680,0.0
test_2681,0.0
test_2682,0.0
test_2683,0.0
test_2684,0.0
test_2685,0.0
test_2686,0.0
test_2687,1.0
test_2688,0.0
test_2689,0.0
test_2690,1.0
test_2691,1.0
test_2692,0.0
test_2693,1.0
test_2694,1.0
test_2695,0.0
test_2696,0.0
test_2697,1.0
test_2698,0.0
test_2699,0.0
test_2700,1.0
test_2701,1.0
test_2702,0.0
test_2703,1.0
test_2704,0.0
test_2705,0.0
test_2706,0.0
test_2707,0.0
test_2708,0.0
test_2709,0.0
test_2710,1.0
test_2711,0.0
test_2712,0.0
test_2713,0.0
test_2714,1.0
test_2715,0.0
test_2716,0.0
test_2717,1.0
test_2718,0.0
test_2719,0.0
test_2720,0.0
test_2721,1.0
test_2722,0.0
test_2723,0.0
test_2724,0.0
test_2725,1.0
test_2726,0.0
test_2727,0.0
test_2728,0.0
test_2729,1.0
test_2730,0.0
test_2731,0.0
test_2732,0.0
test_2733,0.0
test_2734,1.0
test_2735,0.0
test_2736,0.0
test_2737,0.0
test_2738,1.0
test_2739,0.0
test_2740,1.0
test_2741,0.0
test_2742,0.0
test_2743,0.0
test_2744,0.0
test_2745,0.0
test_2746,1.0
test_2747,0.0
test_2748,0.0
test_2749,0.0
test_2750,0.0
test_2751,0.0
test_2752,1.0
test_2753,0.0
test_2754,0.0
test_2755,0.0
test_2756,1.0
test_2757,1.0
test_2758,0.0
test_2759,1.0
test_2760,0.0
test_2761,0.0
test_2762,0.0
test_2763,0.0
test_2764,0.0
test_2765,0.0
test_2766,0.0
test_2767,0.0
test_2768,1.0
test_2769,0.0
test_2770,1.0
test_2771,0.0
test_2772,0.0
test_2773,1.0
test_2774,1.0
test_2775,1.0
test_2776,0.0
test_2777,0.0
test_2778,1.0
test_2779,1.0
test_2780,1.0
test_2781,0.0
test_2782,1.0
test_2783,1.0
test_2784,0.0
test_2785,0.0
test_2786,0.0
test_2787,0.0
test_2788,0.0
test_2789,0.0
test_2790,0.0
test_2791,0.0
test_2792,1.0
test_2793,0.0
test_2794,0.0
test_2795,1.0
test_2796,1.0
test_2797,0.0
test_2798,1.0
test_2799,0.0
test_2800,0.0
test_2801,0.0
test_2802,0.0
test_2803,0.0
test_2804,1.0
test_2805,1.0
test_2806,1.0
test_2807,1.0
test_2808,0.0
test_2809,0.0
test_2810,0.0
test_2811,1.0
test_2812,0.0
test_2813,1.0
test_2814,0.0
test_2815,0.0
test_2816,1.0
test_2817,0.0
test_2818,0.0
test_2819,0.0
test_2820,0.0
test_2821,0.0
test_2822,0.0
test_2823,0.0
test_2824,0.0
test_2825,1.0
test_2826,1.0
test_2827,1.0
test_2828,0.0
test_2829,1.0
test_2830,0.0
test_2831,1.0
test_2832,0.0
test_2833,1.0
test_2834,0.0
test_2835,0.0
test_2836,1.0
test_2837,1.0
test_2838,0.0
test_2839,0.0
test_2840,0.0
test_2841,0.0
test_2842,0.0
test_2843,1.0
test_2844,1.0
test_2845,0.0
test_2846,0.0
test_2847,1.0
test_2848,1.0
test_2849,0.0
test_2850,0.0
test_2851,0.0
test_2852,0.0
test_2853,0.0
test_2854,0.0
test_2855,1.0
test_2856,0.0
test_2857,1.0
test_2858,0.0
test_2859,0.0
test_2860,0.0
test_2861,1.0
test_2862,0.0
test_2863,0.0
test_2864,1.0
test_2865,1.0
test_2866,1.0
test_2867,0.0
test_2868,0.0
test_2869,0.0
test_2870,1.0
test_2871,0.0
test_2872,0.0
test_2873,0.0
test_2874,0.0
test_2875,0.0
test_2876,1.0
test_2877,0.0
test_2878,1.0
test_2879,0.0
test_2880,0.0
test_2881,0.0
test_2882,0.0
test_2883,0.0
test_2884,0.0
test_2885,1.0
test_2886,1.0
test_2887,0.0
test_2888,1.0
test_2889,1.0
test_2890,0.0
test_2891,0.0
test_2892,0.0
test_2893,0.0
test_2894,1.0
test_2895,0.0
test_2896,1.0
test_2897,0.0
test_2898,0.0
test_2899,1.0
test_2900,0.0
test_2901,0.0
test_2902,0.0
test_2903,0.0
test_2904,0.0
test_2905,0.0
test_2906,0.0
test_2907,0.0
test_2908,0.0
test_2909,0.0
test_2910,0.0
test_2911,1.0
test_2912,0.0
test_2913,0.0
test_2914,0.0
test_2915,0.0
test_2916,0.0
test_2917,0.0
test_2918,0.0
test_2919,0.0
test_2920,0.0
test_2921,1.0
test_2922,1.0
test_2923,1.0
test_2924,1.0
test_2925,0.0
test_2926,0.0
test_2927,0.0
test_2928,0.0
test_2929,1.0
test_2930,1.0
test_2931,0.0
test_2932,0.0
test_2933,1.0
test_2934,0.0
test_2935,0.0
test_2936,0.0
test_2937,0.0
test_2938,0.0
test_2939,1.0
test_2940,1.0
test_2941,0.0
test_2942,0.0
test_2943,1.0
test_2944,0.0
test_2945,0.0
test_2946,0.0
test_2947,1.0
test_2948,1.0
test_2949,1.0
test_2950,0.0
test_2951,1.0
test_2952,0.0
test_2953,0.0
test_2954,1.0
test_2955,0.0
test_2956,1.0
test_2957,0.0
test_2958,1.0
test_2959,0.0
test_2960,0.0
test_2961,1.0
test_2962,0.0
test_2963,0.0
test_2964,0.0
test_2965,0.0
test_2966,0.0
test_2967,0.0
test_2968,1.0
test_2969,0.0
test_2970,1.0
test_2971,1.0
test_2972,0.0
test_2973,0.0
test_2974,1.0
test_2975,1.0
test_2976,0.0
test_2977,0.0
test_2978,0.0
test_2979,1.0
test_2980,1.0
test_2981,1.0
test_2982,0.0
test_2983,0.0
test_2984,0.0
test_2985,0.0
test_2986,1.0
test_2987,0.0
test_2988,0.0
test_2989,1.0
test_2990,1.0
test_2991,1.0
test_2992,0.0
test_2993,0.0
test_2994,0.0
test_2995,0.0
test_2996,1.0
test_2997,0.0
test_2998,0.0
test_2999,0.0
test_3000,1.0
test_3001,1.0
test_3002,0.0
test_3003,0.0
test_3004,0.0
test_3005,0.0
test_3006,0.0
test_3007,0.0
test_3008,0.0
test_3009,0.0
test_3010,0.0
test_3011,0.0
test_3012,0.0
test_3013,0.0
test_3014,1.0
test_3015,0.0
test_3016,0.0
test_3017,0.0
test_3018,0.0
test_3019,0.0
test_3020,1.0
test_3021,0.0
test_3022,0.0
test_3023,0.0
test_3024,0.0
test_3025,0.0
test_3026,0.0
test_3027,0.0
test_3028,0.0
test_3029,1.0
test_3030,0.0
test_3031,0.0
test_3032,0.0
test_3033,0.0
test_3034,0.0
test_3035,1.0
test_3036,1.0
test_3037,0.0
test_3038,0.0
test_3039,0.0
test_3040,0.0
test_3041,0.0
test_3042,1.0
test_3043,0.0
test_3044,1.0
test_3045,1.0
test_3046,0.0
test_3047,0.0
test_3048,0.0
test_3049,0.0
test_3050,0.0
test_3051,1.0
test_3052,1.0
test_3053,0.0
test_3054,0.0
test_3055,1.0
test_3056,0.0
test_3057,1.0
test_3058,0.0
test_3059,1.0
test_3060,1.0
test_3061,1.0
test_3062,0.0
test_3063,0.0
test_3064,0.0
test_3065,1.0
test_3066,1.0
test_3067,0.0
test_3068,0.0
test_3069,0.0
test_3070,0.0
test_3071,1.0
test_3072,0.0
test_3073,0.0
test_3074,0.0
test_3075,1.0
test_3076,0.0
test_3077,0.0
test_3078,1.0
test_3079,0.0
test_3080,1.0
test_3081,1.0
test_3082,0.0
test_3083,1.0
test_3084,1.0
test_3085,1.0
test_3086,0.0
test_3087,1.0
test_3088,1.0
test_3089,0.0
test_3090,1.0
test_3091,0.0
test_3092,0.0
test_3093,0.0
test_3094,1.0
test_3095,0.0
test_3096,0.0
test_3097,0.0
test_3098,0.0
test_3099,0.0
test_3100,1.0
test_3101,1.0
test_3102,0.0
test_3103,0.0
test_3104,0.0
test_3105,0.0
test_3106,0.0
test_3107,1.0
test_3108,0.0
test_3109,1.0
test_3110,1.0
test_3111,1.0
test_3112,0.0
test_3113,0.0
test_3114,0.0
test_3115,0.0
test_3116,0.0
test_3117,0.0
test_3118,1.0
test_3119,0.0
test_3120,0.0
test_3121,0.0
test_3122,1.0
test_3123,0.0
test_3124,0.0
test_3125,0.0
test_3126,1.0
test_3127,1.0
test_3128,0.0
test_3129,1.0
test_3130,0.0
test_3131,0.0
test_3132,1.0
test_3133,1.0
test_3134,0.0
test_3135,0.0
test_3136,0.0
test_3137,1.0
test_3138,0.0
test_3139,0.0
test_3140,1.0
test_3141,0.0
test_3142,0.0
test_3143,0.0
test_3144,0.0
test_3145,0.0
test_3146,0.0
test_3147,1.0
test_3148,0.0
test_3149,0.0
test_3150,1.0
test_3151,0.0
test_3152,0.0
test_3153,0.0
test_3154,0.0
test_3155,1.0
test_3156,0.0
test_3157,0.0
test_3158,1.0
test_3159,0.0
test_3160,0.0
test_3161,0.0
test_3162,0.0
test_3163,0.0
test_3164,1.0
test_3165,0.0
test_3166,0.0
test_3167,1.0
test_3168,1.0
test_3169,0.0
test_3170,1.0
test_3171,0.0
test_3172,0.0
test_3173,1.0
test_3174,1.0
test_3175,0.0
test_3176,1.0
test_3177,1.0
test_3178,0.0
test_3179,0.0
test_3180,0.0
test_3181,0.0
test_3182,0.0
test_3183,0.0
test_3184,1.0
test_3185,0.0
test_3186,0.0
test_3187,1.0
test_3188,0.0
test_3189,0.0
test_3190,0.0
test_3191,1.0
test_3192,0.0
test_3193,1.0
test_3194,0.0
test_3195,0.0
test_3196,1.0
test_3197,0.0
test_3198,0.0
test_3199,1.0
test_3200,1.0
test_3201,0.0
test_3202,0.0
test_3203,0.0
test_3204,1.0
test_3205,1.0
test_3206,1.0
test_3207,0.0
test_3208,0.0
test_3209,0.0
test_3210,0.0
test_3211,0.0
test_3212,0.0
test_3213,0.0
test_3214,1.0
test_3215,0.0
test_3216,0.0
test_3217,1.0
test_3218,0.0
test_3219,0.0
