ID,target
train_3152,1.0
train_3153,1.0
train_3154,0.0
train_3155,1.0
train_3156,0.0
train_3157,1.0
train_3158,0.0
train_3159,0.0
train_3160,1.0
train_3161,0.0
train_3162,1.0
train_3163,0.0
train_3164,1.0
train_3165,1.0
train_3166,1.0
train_3167,1.0
train_3168,0.0
train_3169,0.0
train_3170,0.0
train_3171,0.0
train_3172,1.0
train_3173,1.0
train_3174,0.0
train_3175,1.0
train_3176,0.0
train_3177,1.0
train_3178,0.0
train_3179,0.0
train_3180,0.0
train_3181,0.0
train_3182,1.0
train_3183,1.0
train_3184,1.0
train_3185,1.0
train_3186,1.0
train_3187,1.0
train_3188,1.0
train_3189,0.0
train_3190,0.0
train_3191,0.0
train_3192,1.0
train_3193,0.0
train_3194,0.0
train_3195,1.0
train_3196,1.0
train_3197,1.0
train_3198,1.0
train_3199,0.0
train_3200,0.0
train_3201,0.0
train_3202,0.0
train_3203,1.0
train_3204,0.0
train_3205,0.0
train_3206,1.0
train_3207,0.0
train_3208,1.0
train_3209,0.0
train_3210,1.0
train_3211,0.0
train_3212,1.0
train_3213,0.0
train_3214,0.0
train_3215,0.0
train_3216,0.0
train_3217,1.0
train_3218,1.0
train_3219,0.0
train_3220,0.0
train_3221,1.0
train_3222,1.0
train_3223,0.0
train_3224,1.0
train_3225,0.0
train_3226,0.0
train_3227,0.0
train_3228,1.0
train_3229,1.0
train_3230,0.0
train_3231,1.0
train_3232,1.0
train_3233,0.0
train_3234,0.0
train_3235,1.0
train_3236,1.0
train_3237,1.0
train_3238,1.0
train_3239,0.0
train_3240,0.0
train_3241,0.0
train_3242,0.0
train_3243,1.0
train_3244,1.0
train_3245,0.0
train_3246,1.0
train_3247,1.0
train_3248,1.0
train_3249,0.0
train_3250,0.0
train_3251,1.0
train_3252,1.0
train_3253,1.0
train_3254,1.0
train_3255,1.0
train_3256,0.0
train_3257,0.0
train_3258,0.0
train_3259,1.0
train_3260,0.0
train_3261,0.0
train_3262,1.0
train_3263,0.0
train_3264,0.0
train_3265,0.0
train_3266,0.0
train_3267,0.0
train_3268,1.0
train_3269,0.0
train_3270,1.0
train_3271,1.0
train_3272,0.0
train_3273,1.0
train_3274,0.0
train_3275,0.0
train_3276,0.0
train_3277,1.0
train_3278,0.0
train_3279,1.0
train_3280,0.0
train_3281,1.0
train_3282,1.0
train_3283,0.0
train_3284,0.0
train_3285,1.0
train_3286,0.0
train_3287,0.0
train_3288,1.0
train_3289,0.0
train_3290,1.0
train_3291,1.0
train_3292,1.0
train_3293,1.0
train_3294,0.0
train_3295,0.0
train_3296,0.0
train_3297,0.0
train_3298,0.0
train_3299,0.0
train_3300,1.0
train_3301,1.0
train_3302,0.0
train_3303,0.0
train_3304,0.0
train_3305,0.0
train_3306,0.0
train_3307,0.0
train_3308,1.0
train_3309,0.0
train_3310,1.0
train_3311,0.0
train_3312,0.0
train_3313,1.0
train_3314,1.0
train_3315,0.0
train_3316,0.0
train_3317,0.0
train_3318,1.0
train_3319,1.0
train_3320,1.0
train_3321,0.0
train_3322,1.0
train_3323,1.0
train_3324,1.0
train_3325,0.0
train_3326,0.0
train_3327,1.0
train_3328,0.0
train_3329,1.0
train_3330,1.0
train_3331,0.0
train_3332,0.0
train_3333,0.0
train_3334,0.0
train_3335,0.0
train_3336,0.0
train_3337,0.0
train_3338,1.0
train_3339,0.0
train_3340,1.0
train_3341,1.0
train_3342,1.0
train_3343,0.0
train_3344,0.0
train_3345,0.0
train_3346,1.0
train_3347,0.0
train_3348,0.0
train_3349,1.0
train_3350,0.0
train_3351,0.0
train_3352,0.0
train_3353,0.0
train_3354,0.0
train_3355,1.0
train_3356,0.0
train_3357,0.0
train_3358,0.0
train_3359,1.0
train_3360,1.0
train_3361,1.0
train_3362,0.0
train_3363,0.0
train_3364,0.0
train_3365,0.0
train_3366,1.0
train_3367,1.0
train_3368,1.0
train_3369,1.0
train_3370,1.0
train_3371,0.0
train_3372,1.0
train_3373,0.0
train_3374,0.0
train_3375,0.0
train_3376,0.0
train_3377,1.0
train_3378,0.0
train_3379,0.0
train_3380,0.0
train_3381,1.0
train_3382,1.0
train_3383,0.0
train_3384,0.0
train_3385,0.0
train_3386,0.0
train_3387,0.0
train_3388,0.0
train_3389,1.0
train_3390,0.0
train_3391,0.0
train_3392,0.0
train_3393,1.0
train_3394,1.0
train_3395,1.0
train_3396,0.0
train_3397,1.0
train_3398,0.0
train_3399,1.0
train_3400,0.0
train_3401,0.0
train_3402,1.0
train_3403,0.0
train_3404,0.0
train_3405,1.0
train_3406,0.0
train_3407,0.0
train_3408,0.0
train_3409,1.0
train_3410,1.0
train_3411,0.0
train_3412,1.0
train_3413,1.0
train_3414,0.0
train_3415,0.0
train_3416,0.0
train_3417,0.0
train_3418,1.0
train_3419,1.0
train_3420,1.0
train_3421,1.0
train_3422,1.0
train_3423,0.0
train_3424,1.0
train_3425,1.0
train_3426,1.0
train_3427,0.0
train_3428,0.0
train_3429,0.0
train_3430,0.0
train_3431,0.0
train_3432,0.0
train_3433,0.0
train_3434,1.0
train_3435,0.0
train_3436,0.0
train_3437,0.0
train_3438,0.0
train_3439,0.0
train_3440,0.0
train_3441,1.0
train_3442,1.0
train_3443,0.0
train_3444,1.0
train_3445,1.0
train_3446,1.0
train_3447,0.0
train_3448,0.0
train_3449,0.0
train_3450,0.0
train_3451,0.0
train_3452,0.0
train_3453,1.0
train_3454,0.0
train_3455,0.0
train_3456,0.0
train_3457,0.0
train_3458,0.0
train_3459,0.0
train_3460,1.0
train_3461,0.0
train_3462,0.0
train_3463,0.0
train_3464,0.0
train_3465,1.0
train_3466,1.0
train_3467,1.0
train_3468,1.0
train_3469,0.0
train_3470,0.0
train_3471,1.0
train_3472,0.0
train_3473,0.0
train_3474,0.0
train_3475,0.0
train_3476,0.0
train_3477,0.0
train_3478,0.0
train_3479,0.0
train_3480,0.0
train_3481,0.0
train_3482,0.0
train_3483,1.0
train_3484,1.0
train_3485,1.0
train_3486,0.0
train_3487,0.0
train_3488,0.0
train_3489,0.0
train_3490,1.0
train_3491,0.0
train_3492,0.0
train_3493,1.0
train_3494,0.0
train_3495,0.0
train_3496,0.0
train_3497,0.0
train_3498,1.0
train_3499,1.0
train_3500,1.0
train_3501,0.0
train_3502,1.0
train_3503,0.0
train_3504,0.0
train_3505,1.0
train_3506,1.0
train_3507,0.0
train_3508,1.0
train_3509,1.0
train_3510,1.0
train_3511,1.0
train_3512,0.0
train_3513,0.0
train_3514,1.0
train_3515,0.0
train_3516,1.0
train_3517,0.0
train_3518,0.0
train_3519,1.0
train_3520,0.0
train_3521,0.0
train_3522,0.0
train_3523,0.0
train_3524,0.0
train_3525,1.0
train_3526,0.0
train_3527,0.0
train_3528,1.0
train_3529,0.0
train_3530,0.0
train_3531,0.0
train_3532,0.0
train_3533,0.0
train_3534,1.0
train_3535,0.0
train_3536,0.0
train_3537,0.0
train_3538,1.0
train_3539,0.0
train_3540,0.0
train_3541,0.0
train_3542,0.0
train_3543,0.0
train_3544,0.0
train_3545,0.0
train_3546,0.0
train_3547,0.0
train_3548,1.0
train_3549,0.0
train_3550,0.0
train_3551,1.0
train_3552,0.0
train_3553,1.0
train_3554,1.0
train_3555,0.0
train_3556,1.0
train_3557,0.0
train_3558,1.0
train_3559,0.0
train_3560,0.0
train_3561,1.0
train_3562,1.0
train_3563,0.0
train_3564,0.0
train_3565,1.0
train_3566,0.0
train_3567,0.0
train_3568,1.0
train_3569,0.0
train_3570,0.0
train_3571,1.0
train_3572,1.0
train_3573,0.0
train_3574,1.0
train_3575,0.0
train_3576,0.0
train_3577,0.0
train_3578,0.0
train_3579,1.0
train_3580,0.0
train_3581,0.0
train_3582,1.0
train_3583,1.0
train_3584,0.0
train_3585,1.0
train_3586,1.0
train_3587,0.0
train_3588,0.0
train_3589,0.0
train_3590,0.0
train_3591,0.0
train_3592,0.0
train_3593,0.0
train_3594,0.0
train_3595,0.0
train_3596,0.0
train_3597,1.0
train_3598,1.0
train_3599,0.0
train_3600,0.0
train_3601,0.0
train_3602,0.0
train_3603,1.0
train_3604,1.0
train_3605,1.0
train_3606,0.0
train_3607,0.0
train_3608,0.0
train_3609,0.0
train_3610,1.0
train_3611,1.0
train_3612,0.0
train_3613,0.0
train_3614,1.0
train_3615,0.0
train_3616,0.0
train_3617,1.0
train_3618,1.0
train_3619,0.0
train_3620,0.0
train_3621,0.0
train_3622,1.0
train_3623,0.0
train_3624,0.0
train_3625,0.0
train_3626,0.0
train_3627,1.0
train_3628,0.0
train_3629,0.0
train_3630,0.0
train_3631,0.0
train_3632,0.0
train_3633,0.0
train_3634,0.0
train_3635,0.0
train_3636,0.0
train_3637,0.0
train_3638,1.0
train_3639,0.0
train_3640,0.0
train_3641,0.0
train_3642,1.0
train_3643,0.0
train_3644,0.0
train_3645,1.0
train_3646,0.0
train_3647,1.0
train_3648,0.0
train_3649,0.0
train_3650,0.0
train_3651,0.0
train_3652,0.0
train_3653,1.0
train_3654,0.0
train_3655,0.0
train_3656,0.0
train_3657,0.0
train_3658,1.0
train_3659,0.0
train_3660,1.0
train_3661,0.0
train_3662,1.0
train_3663,0.0
train_3664,0.0
train_3665,1.0
train_3666,0.0
train_3667,0.0
train_3668,0.0
train_3669,0.0
train_3670,0.0
train_3671,1.0
train_3672,0.0
train_3673,1.0
train_3674,1.0
train_3675,0.0
train_3676,0.0
train_3677,1.0
train_3678,1.0
train_3679,1.0
train_3680,0.0
train_3681,0.0
train_3682,1.0
train_3683,1.0
train_3684,1.0
train_3685,0.0
train_3686,0.0
train_3687,0.0
train_3688,0.0
train_3689,1.0
train_3690,1.0
train_3691,0.0
train_3692,0.0
train_3693,0.0
train_3694,0.0
train_3695,0.0
train_3696,0.0
train_3697,1.0
train_3698,1.0
train_3699,0.0
train_3700,0.0
train_3701,0.0
train_3702,0.0
train_3703,0.0
train_3704,0.0
train_3705,0.0
train_3706,0.0
train_3707,1.0
train_3708,0.0
train_3709,0.0
train_3710,1.0
train_3711,0.0
train_3712,0.0
train_3713,0.0
train_3714,1.0
train_3715,1.0
train_3716,0.0
train_3717,0.0
train_3718,1.0
train_3719,1.0
train_3720,1.0
train_3721,0.0
train_3722,0.0
train_3723,0.0
train_3724,0.0
train_3725,1.0
train_3726,1.0
train_3727,1.0
train_3728,1.0
train_3729,1.0
train_3730,1.0
train_3731,0.0
train_3732,1.0
train_3733,0.0
train_3734,0.0
train_3735,1.0
train_3736,0.0
train_3737,0.0
train_3738,0.0
train_3739,0.0
train_3740,1.0
train_3741,0.0
train_3742,1.0
train_3743,0.0
train_3744,0.0
train_3745,0.0
train_3746,1.0
train_3747,0.0
train_3748,0.0
train_3749,1.0
train_3750,0.0
train_3751,1.0
train_3752,0.0
train_3753,1.0
train_3754,0.0
train_3755,1.0
train_3756,1.0
train_3757,0.0
train_3758,1.0
train_3759,1.0
train_3760,0.0
train_3761,1.0
train_3762,1.0
train_3763,1.0
train_3764,0.0
train_3765,0.0
train_3766,0.0
train_3767,0.0
train_3768,1.0
train_3769,1.0
train_3770,0.0
train_3771,1.0
train_3772,1.0
train_3773,1.0
train_3774,0.0
train_3775,0.0
train_3776,0.0
train_3777,1.0
train_3778,1.0
train_3779,0.0
train_3780,1.0
train_3781,0.0
train_3782,0.0
train_3783,0.0
train_3784,0.0
train_3785,0.0
train_3786,1.0
train_3787,1.0
train_3788,1.0
train_3789,0.0
train_3790,0.0
train_3791,1.0
train_3792,1.0
train_3793,0.0
train_3794,0.0
train_3795,1.0
train_3796,1.0
train_3797,1.0
train_3798,0.0
train_3799,0.0
train_3800,0.0
train_3801,1.0
train_3802,0.0
train_3803,0.0
train_3804,0.0
train_3805,0.0
train_3806,0.0
train_3807,0.0
train_3808,1.0
train_3809,0.0
train_3810,0.0
train_3811,1.0
train_3812,1.0
train_3813,1.0
train_3814,1.0
train_3815,1.0
train_3816,1.0
train_3817,0.0
train_3818,1.0
train_3819,1.0
train_3820,1.0
train_3821,1.0
train_3822,1.0
train_3823,1.0
train_3824,0.0
train_3825,0.0
train_3826,0.0
train_3827,0.0
train_3828,0.0
train_3829,1.0
train_3830,0.0
train_3831,1.0
train_3832,0.0
train_3833,1.0
train_3834,0.0
train_3835,0.0
train_3836,1.0
train_3837,1.0
train_3838,0.0
train_3839,0.0
train_3840,0.0
train_3841,1.0
train_3842,1.0
train_3843,1.0
train_3844,0.0
train_3845,1.0
train_3846,0.0
train_3847,1.0
train_3848,0.0
train_3849,1.0
train_3850,0.0
train_3851,0.0
train_3852,0.0
train_3853,0.0
train_3854,0.0
train_3855,1.0
train_3856,1.0
train_3857,0.0
train_3858,1.0
train_3859,0.0
train_3860,0.0
train_3861,1.0
train_3862,0.0
train_3863,1.0
train_3864,0.0
train_3865,0.0
train_3866,0.0
train_3867,1.0
train_3868,0.0
train_3869,1.0
train_3870,0.0
train_3871,0.0
train_3872,0.0
train_3873,1.0
train_3874,0.0
train_3875,1.0
train_3876,0.0
train_3877,0.0
train_3878,0.0
train_3879,0.0
train_3880,0.0
train_3881,1.0
train_3882,0.0
train_3883,0.0
train_3884,0.0
train_3885,0.0
train_3886,1.0
train_3887,1.0
train_3888,0.0
train_3889,0.0
train_3890,0.0
train_3891,1.0
train_3892,0.0
train_3893,0.0
train_3894,1.0
train_3895,0.0
train_3896,0.0
train_3897,0.0
train_3898,1.0
train_3899,1.0
train_3900,0.0
train_3901,1.0
train_3902,0.0
train_3903,1.0
train_3904,0.0
train_3905,0.0
train_3906,1.0
train_3907,0.0
train_3908,0.0
train_3909,1.0
train_3910,0.0
train_3911,0.0
train_3912,1.0
train_3913,0.0
train_3914,1.0
train_3915,1.0
train_3916,0.0
train_3917,0.0
train_3918,0.0
train_3919,1.0
train_3920,1.0
train_3921,1.0
train_3922,1.0
train_3923,1.0
train_3924,0.0
train_3925,1.0
train_3926,1.0
train_3927,1.0
train_3928,1.0
train_3929,0.0
train_3930,0.0
train_3931,0.0
train_3932,0.0
train_3933,1.0
train_3934,0.0
train_3935,1.0
train_3936,1.0
train_3937,0.0
train_3938,1.0
train_3939,0.0
train_3940,1.0
train_3941,0.0
train_3942,1.0
train_3943,1.0
train_3944,0.0
train_3945,0.0
train_3946,0.0
train_3947,0.0
train_3948,0.0
train_3949,0.0
train_3950,0.0
train_3951,0.0
train_3952,1.0
train_3953,1.0
train_3954,1.0
train_3955,0.0
train_3956,0.0
train_3957,1.0
train_3958,0.0
train_3959,0.0
train_3960,0.0
train_3961,0.0
train_3962,0.0
train_3963,0.0
train_3964,0.0
train_3965,1.0
train_3966,1.0
train_3967,0.0
train_3968,0.0
train_3969,0.0
train_3970,0.0
train_3971,1.0
train_3972,1.0
train_3973,1.0
train_3974,1.0
train_3975,0.0
train_3976,1.0
train_3977,1.0
train_3978,0.0
train_3979,1.0
train_3980,0.0
train_3981,1.0
train_3982,0.0
train_3983,0.0
train_3984,0.0
train_3985,1.0
train_3986,0.0
train_3987,0.0
train_3988,1.0
train_3989,0.0
train_3990,1.0
train_3991,0.0
train_3992,1.0
train_3993,0.0
train_3994,1.0
train_3995,1.0
train_3996,1.0
train_3997,0.0
train_3998,0.0
train_3999,1.0
train_4000,1.0
train_4001,0.0
train_4002,0.0
train_4003,1.0
train_4004,0.0
train_4005,0.0
train_4006,0.0
train_4007,0.0
train_4008,0.0
train_4009,1.0
train_4010,0.0
train_4011,1.0
train_4012,1.0
train_4013,0.0
train_4014,1.0
train_4015,1.0
train_4016,0.0
train_4017,0.0
train_4018,0.0
train_4019,1.0
train_4020,0.0
train_4021,1.0
train_4022,0.0
train_4023,0.0
train_4024,0.0
train_4025,1.0
train_4026,0.0
train_4027,0.0
train_4028,0.0
train_4029,1.0
train_4030,1.0
train_4031,1.0
train_4032,0.0
train_4033,0.0
train_4034,1.0
train_4035,0.0
train_4036,0.0
train_4037,0.0
train_4038,0.0
train_4039,0.0
train_4040,0.0
train_4041,0.0
train_4042,0.0
train_4043,0.0
train_4044,1.0
train_4045,0.0
train_4046,1.0
train_4047,0.0
train_4048,0.0
train_4049,0.0
train_4050,1.0
train_4051,1.0
train_4052,1.0
train_4053,0.0
train_4054,0.0
train_4055,1.0
train_4056,1.0
train_4057,1.0
train_4058,1.0
train_4059,1.0
train_4060,0.0
train_4061,0.0
train_4062,0.0
train_4063,0.0
train_4064,1.0
train_4065,0.0
train_4066,0.0
train_4067,0.0
train_4068,0.0
train_4069,0.0
train_4070,0.0
train_4071,0.0
train_4072,0.0
train_4073,0.0
train_4074,0.0
train_4075,0.0
train_4076,0.0
train_4077,0.0
train_4078,0.0
train_4079,0.0
train_4080,1.0
train_4081,0.0
train_4082,0.0
train_4083,1.0
train_4084,1.0
train_4085,0.0
train_4086,1.0
train_4087,0.0
train_4088,1.0
train_4089,1.0
train_4090,0.0
train_4091,1.0
train_4092,0.0
train_4093,1.0
train_4094,0.0
train_4095,1.0
train_4096,0.0
train_4097,0.0
train_4098,0.0
train_4099,0.0
train_4100,0.0
train_4101,1.0
train_4102,1.0
train_4103,0.0
train_4104,0.0
train_4105,0.0
train_4106,0.0
train_4107,1.0
train_4108,0.0
train_4109,0.0
train_4110,0.0
train_4111,0.0
train_4112,0.0
train_4113,1.0
train_4114,0.0
train_4115,1.0
train_4116,0.0
train_4117,0.0
train_4118,0.0
train_4119,1.0
train_4120,0.0
train_4121,0.0
train_4122,1.0
train_4123,0.0
train_4124,1.0
train_4125,1.0
train_4126,0.0
train_4127,0.0
train_4128,0.0
train_4129,1.0
train_4130,0.0
train_4131,0.0
train_4132,0.0
train_4133,1.0
train_4134,1.0
train_4135,0.0
train_4136,1.0
train_4137,0.0
train_4138,1.0
train_4139,1.0
train_4140,0.0
train_4141,0.0
train_4142,1.0
train_4143,0.0
train_4144,1.0
train_4145,0.0
train_4146,0.0
train_4147,1.0
train_4148,0.0
train_4149,0.0
train_4150,0.0
train_4151,1.0
train_4152,0.0
train_4153,0.0
train_4154,0.0
train_4155,0.0
train_4156,0.0
train_4157,0.0
train_4158,1.0
train_4159,1.0
train_4160,0.0
train_4161,0.0
train_4162,1.0
train_4163,1.0
train_4164,0.0
train_4165,1.0
train_4166,1.0
train_4167,0.0
train_4168,1.0
train_4169,0.0
train_4170,0.0
train_4171,1.0
train_4172,1.0
train_4173,0.0
train_4174,0.0
train_4175,0.0
train_4176,0.0
train_4177,0.0
train_4178,0.0
train_4179,1.0
train_4180,0.0
train_4181,1.0
train_4182,0.0
train_4183,0.0
train_4184,0.0
train_4185,0.0
train_4186,0.0
train_4187,1.0
train_4188,1.0
train_4189,1.0
train_4190,0.0
train_4191,0.0
train_4192,0.0
train_4193,0.0
train_4194,1.0
train_4195,1.0
train_4196,0.0
train_4197,1.0
train_4198,1.0
train_4199,1.0
train_4200,0.0
train_4201,0.0
train_4202,0.0
train_4203,0.0
train_4204,0.0
train_4205,1.0
train_4206,0.0
train_4207,0.0
train_4208,1.0
train_4209,1.0
train_4210,0.0
train_4211,1.0
train_4212,0.0
train_4213,1.0
train_4214,1.0
train_4215,1.0
train_4216,0.0
train_4217,1.0
train_4218,1.0
train_4219,0.0
train_4220,0.0
train_4221,0.0
train_4222,1.0
train_4223,1.0
train_4224,0.0
train_4225,0.0
train_4226,1.0
train_4227,1.0
train_4228,0.0
train_4229,0.0
train_4230,0.0
train_4231,0.0
train_4232,0.0
train_4233,0.0
train_4234,1.0
train_4235,0.0
train_4236,1.0
train_4237,0.0
train_4238,0.0
train_4239,0.0
train_4240,0.0
train_4241,1.0
train_4242,0.0
train_4243,0.0
train_4244,1.0
train_4245,0.0
train_4246,0.0
train_4247,0.0
train_4248,1.0
train_4249,0.0
train_4250,0.0
train_4251,0.0
train_4252,0.0
train_4253,0.0
train_4254,1.0
train_4255,1.0
train_4256,0.0
train_4257,0.0
train_4258,0.0
train_4259,0.0
train_4260,0.0
train_4261,1.0
train_4262,0.0
train_4263,1.0
train_4264,0.0
train_4265,1.0
train_4266,1.0
train_4267,0.0
train_4268,0.0
train_4269,0.0
train_4270,0.0
train_4271,0.0
train_4272,0.0
train_4273,1.0
train_4274,1.0
train_4275,1.0
train_4276,1.0
train_4277,0.0
train_4278,1.0
train_4279,0.0
train_4280,1.0
train_4281,0.0
train_4282,1.0
train_4283,1.0
train_4284,0.0
train_4285,1.0
train_4286,0.0
train_4287,1.0
train_4288,0.0
train_4289,0.0
train_4290,1.0
train_4291,1.0
train_4292,0.0
train_4293,0.0
train_4294,0.0
train_4295,0.0
train_4296,0.0
train_4297,1.0
train_4298,1.0
train_4299,0.0
train_4300,1.0
train_4301,1.0
train_4302,0.0
train_4303,1.0
train_4304,1.0
train_4305,1.0
train_4306,1.0
train_4307,0.0
train_4308,0.0
train_4309,1.0
train_4310,0.0
train_4311,1.0
train_4312,1.0
train_4313,0.0
train_4314,0.0
train_4315,1.0
train_4316,1.0
train_4317,1.0
train_4318,1.0
train_4319,0.0
train_4320,1.0
train_4321,0.0
train_4322,0.0
train_4323,1.0
train_4324,0.0
train_4325,0.0
train_4326,1.0
train_4327,0.0
train_4328,1.0
train_4329,0.0
train_4330,0.0
train_4331,1.0
train_4332,0.0
train_4333,0.0
train_4334,0.0
train_4335,1.0
train_4336,0.0
train_4337,1.0
train_4338,0.0
train_4339,1.0
train_4340,1.0
train_4341,1.0
train_4342,0.0
train_4343,1.0
train_4344,1.0
train_4345,1.0
train_4346,0.0
train_4347,1.0
train_4348,1.0
train_4349,0.0
train_4350,0.0
train_4351,0.0
train_4352,1.0
train_4353,0.0
train_4354,0.0
train_4355,0.0
train_4356,0.0
train_4357,1.0
train_4358,0.0
train_4359,1.0
train_4360,1.0
train_4361,0.0
train_4362,0.0
train_4363,0.0
train_4364,0.0
train_4365,0.0
train_4366,1.0
train_4367,0.0
train_4368,1.0
train_4369,1.0
train_4370,0.0
train_4371,0.0
train_4372,0.0
train_4373,1.0
train_4374,1.0
train_4375,0.0
train_4376,0.0
train_4377,0.0
train_4378,0.0
train_4379,0.0
train_4380,0.0
train_4381,0.0
train_4382,0.0
train_4383,0.0
train_4384,1.0
train_4385,0.0
train_4386,0.0
train_4387,0.0
train_4388,0.0
train_4389,1.0
train_4390,0.0
train_4391,0.0
train_4392,1.0
train_4393,0.0
train_4394,0.0
train_4395,0.0
train_4396,1.0
train_4397,0.0
train_4398,0.0
train_4399,0.0
train_4400,1.0
train_4401,1.0
train_4402,1.0
train_4403,0.0
train_4404,0.0
train_4405,1.0
train_4406,0.0
train_4407,0.0
train_4408,1.0
train_4409,0.0
train_4410,0.0
train_4411,1.0
train_4412,1.0
train_4413,0.0
train_4414,1.0
train_4415,1.0
train_4416,1.0
train_4417,0.0
train_4418,1.0
train_4419,1.0
train_4420,0.0
train_4421,1.0
train_4422,1.0
train_4423,0.0
train_4424,0.0
train_4425,1.0
train_4426,1.0
train_4427,0.0
train_4428,0.0
train_4429,0.0
train_4430,1.0
train_4431,1.0
train_4432,0.0
train_4433,1.0
train_4434,1.0
train_4435,1.0
train_4436,1.0
train_4437,0.0
train_4438,0.0
train_4439,1.0
train_4440,0.0
train_4441,0.0
train_4442,1.0
train_4443,0.0
train_4444,0.0
train_4445,0.0
train_4446,1.0
train_4447,1.0
train_4448,0.0
train_4449,0.0
train_4450,1.0
train_4451,0.0
train_4452,0.0
train_4453,1.0
train_4454,1.0
train_4455,0.0
train_4456,0.0
train_4457,1.0
train_4458,0.0
train_4459,0.0
train_4460,0.0
train_4461,1.0
train_4462,0.0
train_4463,1.0
train_4464,0.0
train_4465,0.0
train_4466,0.0
train_4467,1.0
train_4468,1.0
train_4469,0.0
train_4470,0.0
train_4471,0.0
train_4472,1.0
train_4473,1.0
train_4474,0.0
train_4475,0.0
train_4476,1.0
train_4477,0.0
train_4478,1.0
train_4479,0.0
train_4480,0.0
train_4481,1.0
train_4482,0.0
train_4483,0.0
train_4484,0.0
train_4485,1.0
train_4486,1.0
train_4487,1.0
train_4488,1.0
train_4489,0.0
train_4490,1.0
train_4491,0.0
train_4492,1.0
train_4493,0.0
train_4494,0.0
train_4495,1.0
train_4496,1.0
train_4497,0.0
train_4498,0.0
train_4499,1.0
train_4500,0.0
train_4501,0.0
train_4502,1.0
train_4503,1.0
train_4504,1.0
train_4505,0.0
train_4506,0.0
train_4507,0.0
train_4508,1.0
train_4509,0.0
train_4510,0.0
train_4511,0.0
train_4512,0.0
train_4513,1.0
train_4514,0.0
train_4515,0.0
train_4516,0.0
train_4517,1.0
train_4518,1.0
train_4519,1.0
train_4520,0.0
train_4521,0.0
train_4522,1.0
train_4523,0.0
train_4524,1.0
train_4525,0.0
train_4526,0.0
train_4527,1.0
train_4528,1.0
train_4529,0.0
train_4530,1.0
train_4531,1.0
train_4532,1.0
train_4533,1.0
train_4534,1.0
train_4535,0.0
train_4536,1.0
train_4537,0.0
train_4538,0.0
train_4539,0.0
train_4540,1.0
train_4541,0.0
train_4542,0.0
train_4543,1.0
train_4544,1.0
train_4545,1.0
train_4546,0.0
train_4547,1.0
train_4548,1.0
train_4549,1.0
train_4550,0.0
train_4551,0.0
train_4552,0.0
train_4553,0.0
train_4554,1.0
train_4555,0.0
train_4556,0.0
train_4557,0.0
train_4558,0.0
train_4559,0.0
train_4560,0.0
train_4561,1.0
train_4562,1.0
train_4563,0.0
train_4564,1.0
train_4565,0.0
train_4566,1.0
train_4567,1.0
train_4568,1.0
train_4569,1.0
train_4570,1.0
train_4571,1.0
train_4572,0.0
train_4573,0.0
train_4574,0.0
train_4575,0.0
train_4576,0.0
train_4577,1.0
train_4578,0.0
train_4579,0.0
train_4580,1.0
train_4581,0.0
train_4582,0.0
train_4583,0.0
train_4584,1.0
train_4585,1.0
train_4586,1.0
train_4587,0.0
train_4588,1.0
train_4589,0.0
train_4590,1.0
train_4591,1.0
train_4592,0.0
train_4593,1.0
train_4594,0.0
train_4595,0.0
train_4596,0.0
train_4597,0.0
train_4598,0.0
train_4599,0.0
train_4600,1.0
train_4601,0.0
train_4602,1.0
train_4603,0.0
train_4604,0.0
train_4605,1.0
train_4606,0.0
train_4607,1.0
train_4608,0.0
train_4609,1.0
train_4610,0.0
train_4611,0.0
train_4612,0.0
train_4613,1.0
train_4614,1.0
train_4615,0.0
train_4616,0.0
train_4617,0.0
train_4618,0.0
train_4619,0.0
train_4620,1.0
train_4621,1.0
train_4622,1.0
train_4623,0.0
train_4624,0.0
train_4625,0.0
train_4626,0.0
train_4627,0.0
train_4628,0.0
train_4629,1.0
train_4630,0.0
train_4631,0.0
train_4632,1.0
train_4633,1.0
train_4634,0.0
train_4635,1.0
train_4636,1.0
train_4637,0.0
train_4638,0.0
train_4639,0.0
train_4640,0.0
train_4641,1.0
train_4642,0.0
train_4643,0.0
train_4644,0.0
train_4645,0.0
train_4646,1.0
train_4647,0.0
train_4648,0.0
train_4649,0.0
train_4650,0.0
train_4651,0.0
train_4652,0.0
train_4653,0.0
train_4654,0.0
train_4655,1.0
train_4656,1.0
train_4657,0.0
train_4658,0.0
train_4659,1.0
train_4660,1.0
train_4661,0.0
train_4662,0.0
train_4663,1.0
train_4664,1.0
train_4665,1.0
train_4666,0.0
train_4667,1.0
train_4668,0.0
train_4669,1.0
train_4670,1.0
train_4671,0.0
train_4672,0.0
train_4673,0.0
train_4674,0.0
train_4675,0.0
train_4676,0.0
train_4677,0.0
train_4678,1.0
train_4679,1.0
train_4680,0.0
train_4681,0.0
train_4682,0.0
train_4683,1.0
train_4684,0.0
train_4685,0.0
train_4686,1.0
train_4687,0.0
train_4688,0.0
train_4689,1.0
train_4690,1.0
train_4691,0.0
train_4692,0.0
train_4693,0.0
train_4694,0.0
train_4695,0.0
train_4696,1.0
train_4697,1.0
train_4698,1.0
train_4699,1.0
train_4700,1.0
train_4701,1.0
train_4702,1.0
train_4703,0.0
train_4704,0.0
train_4705,0.0
train_4706,0.0
